ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LocalID,Paradigm_ID
lardil-3pl_m_s-1,,lardil,3pl_m_s,bili,bili,,,ngakulmungan-kangka-leman-1997,,,,,22410,6
lardil-3pl_m_o-1,,lardil,3pl_m_o,bilween,bilween,,,ngakulmungan-kangka-leman-1997,,,,,22411,6
lardil-3pl_m_p-1,,lardil,3pl_m_p,bilwen,bilwen,,,ngakulmungan-kangka-leman-1997,,,,,22412,6
lardil-3pl_f_a-1,,lardil,3pl_f_a,bili,bili,,,ngakulmungan-kangka-leman-1997,,,,,22413,6
lardil-3pl_f_s-1,,lardil,3pl_f_s,bili,bili,,,ngakulmungan-kangka-leman-1997,,,,,22414,6
lardil-3pl_f_o-1,,lardil,3pl_f_o,bilween,bilween,,,ngakulmungan-kangka-leman-1997,,,,,22415,6
lardil-3pl_f_p-1,,lardil,3pl_f_p,bilwen,bilwen,,,ngakulmungan-kangka-leman-1997,,,,,22416,6
lardil-3pl_n_a-1,,lardil,3pl_n_a,bili,bili,,,ngakulmungan-kangka-leman-1997,,,,,22417,6
lardil-3pl_n_s-1,,lardil,3pl_n_s,bili,bili,,,ngakulmungan-kangka-leman-1997,,,,,22418,6
lardil-3pl_n_o-1,,lardil,3pl_n_o,bilween,bilween,,,ngakulmungan-kangka-leman-1997,,,,,22419,6
lardil-3pl_n_p-1,,lardil,3pl_n_p,bilwen,bilwen,,,ngakulmungan-kangka-leman-1997,,,,,22420,6
dalabon-1sg_a-1,,dalabon,1sg_a,ŋey,ŋey,,,evans-et-al-2004,,,,,22421,7
dalabon-1sg_a-2,,dalabon,1sg_a,ŋeyyih,ŋeyyih,,,evans-et-al-2004,,,,,22422,7
dalabon-1sg_s-1,,dalabon,1sg_s,ŋey,ŋey,,,evans-et-al-2004,,,,,22423,7
dalabon-1sg_o-1,,dalabon,1sg_o,ŋey,ŋey,,,evans-et-al-2004,,,,,22424,7
dalabon-1sg_p-1,,dalabon,1sg_p,-ŋan,-ŋan,,,evans-et-al-2004,,,,,22425,7
dalabon-1du_a-1,,dalabon,1du_a,njerr,njerr,,,evans-et-al-2004,,,,,22426,7
dalabon-1du_a-2,,dalabon,1du_a,njerryih,njerryih,,,evans-et-al-2004,,,,,22427,7
dalabon-1du_s-1,,dalabon,1du_s,njerr,njerr,,,evans-et-al-2004,,,,,22428,7
dalabon-1du_o-1,,dalabon,1du_o,njerr,njerr,,,evans-et-al-2004,,,,,22429,7
dalabon-1du_p-1,,dalabon,1du_p,-njerrŋ,-njerrŋ,,,evans-et-al-2004,,,,,22430,7
dalabon-1pl_a-1,,dalabon,1pl_a,njel,njel,,,evans-et-al-2004,,,,,22431,7
dalabon-1pl_a-2,,dalabon,1pl_a,njelyih,njelyih,,,evans-et-al-2004,,,,,22432,7
dalabon-1pl_s-1,,dalabon,1pl_s,njel,njel,,,evans-et-al-2004,,,,,22433,7
dalabon-1pl_o-1,,dalabon,1pl_o,njel,njel,,,evans-et-al-2004,,,,,22434,7
dalabon-1pl_p-1,,dalabon,1pl_p,-njelŋ,-njelŋ,,,evans-et-al-2004,,,,,22435,7
dalabon-12du_a-1,,dalabon,12du_a,njeh,njeh,,,evans-et-al-2004,,,,,22436,7
dalabon-12du_a-2,,dalabon,12du_a,njehyih,njehyih,,,evans-et-al-2004,,,,,22437,7
dalabon-12du_s-1,,dalabon,12du_s,njeh,njeh,,,evans-et-al-2004,,,,,22438,7
dalabon-12du_o-1,,dalabon,12du_o,njeh,njeh,,,evans-et-al-2004,,,,,22439,7
dalabon-12du_p-1,,dalabon,12du_p,-njuŋ,-njuŋ,,,evans-et-al-2004,,,,,22440,7
dalabon-12pl_a-1,,dalabon,12pl_a,ŋorr,ŋorr,,,evans-et-al-2004,,,,,22441,7
dalabon-12pl_a-2,,dalabon,12pl_a,ŋol,ŋol,,,evans-et-al-2004,,,,,22442,7
dalabon-12pl_a-3,,dalabon,12pl_a,ŋorryih,ŋorryih,,,evans-et-al-2004,,,,,22443,7
dalabon-12pl_a-4,,dalabon,12pl_a,ŋolyih,ŋolyih,,,evans-et-al-2004,,,,,22444,7
dalabon-12pl_s-1,,dalabon,12pl_s,ŋorr,ŋorr,,,evans-et-al-2004,,,,,22445,7
dalabon-12pl_s-2,,dalabon,12pl_s,ŋol,ŋol,,,evans-et-al-2004,,,,,22446,7
dalabon-12pl_o-1,,dalabon,12pl_o,ŋorr,ŋorr,,,evans-et-al-2004,,,,,22447,7
dalabon-12pl_o-2,,dalabon,12pl_o,ŋol,ŋol,,,evans-et-al-2004,,,,,22448,7
dalabon-12pl_p-1,,dalabon,12pl_p,-ŋokorrŋ,-ŋokorrŋ,,,evans-et-al-2004,,,,,22449,7
dalabon-2sg_a-1,,dalabon,2sg_a,njiŋ,njiŋ,,,evans-et-al-2004,,,,,22450,7
dalabon-2sg_a-2,,dalabon,2sg_a,njiŋyih,njiŋyih,,,evans-et-al-2004,,,,,22451,7
dalabon-2sg_s-1,,dalabon,2sg_s,njiŋ,njiŋ,,,evans-et-al-2004,,,,,22452,7
dalabon-2sg_o-1,,dalabon,2sg_o,njiŋ,njiŋ,,,evans-et-al-2004,,,,,22453,7
dalabon-2sg_p-1,,dalabon,2sg_p,-ŋu,-ŋu,,,evans-et-al-2004,,,,,22454,7
dalabon-2du_a-1,,dalabon,2du_a,norr,norr,,,evans-et-al-2004,,,,,22455,7
dalabon-2du_a-2,,dalabon,2du_a,norryih,norryih,,,evans-et-al-2004,,,,,22456,7
dalabon-2du_s-1,,dalabon,2du_s,norr,norr,,,evans-et-al-2004,,,,,22457,7
dalabon-2du_o-1,,dalabon,2du_o,norr,norr,,,evans-et-al-2004,,,,,22458,7
dalabon-2du_p-1,,dalabon,2du_p,-nokorrŋ,-nokorrŋ,,,evans-et-al-2004,,,,,22459,7
dalabon-2pl_a-1,,dalabon,2pl_a,nol,nol,,,evans-et-al-2004,,,,,22460,7
dalabon-2pl_a-2,,dalabon,2pl_a,nolyih,nolyih,,,evans-et-al-2004,,,,,22461,7
dalabon-2pl_s-1,,dalabon,2pl_s,nol,nol,,,evans-et-al-2004,,,,,22462,7
dalabon-2pl_o-1,,dalabon,2pl_o,nol,nol,,,evans-et-al-2004,,,,,22463,7
dalabon-2pl_p-1,,dalabon,2pl_p,-nokolŋ,-nokolŋ,,,evans-et-al-2004,,,,,22464,7
dalabon-3sg_m_a-1,,dalabon,3sg_m_a,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22465,7
dalabon-3sg_m_a-2,,dalabon,3sg_m_a,yibûŋyih,yibûŋyih,,,evans-et-al-2004,,,,,22466,7
dalabon-3sg_m_s-1,,dalabon,3sg_m_s,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22467,7
dalabon-3sg_m_o-1,,dalabon,3sg_m_o,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22468,7
dalabon-3sg_m_p-1,,dalabon,3sg_m_p,-no,-no,,,evans-et-al-2004,,,,,22469,7
dalabon-3sg_f_a-1,,dalabon,3sg_f_a,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22470,7
dalabon-3sg_f_a-2,,dalabon,3sg_f_a,yibûŋyih,yibûŋyih,,,evans-et-al-2004,,,,,22471,7
dalabon-3sg_f_s-1,,dalabon,3sg_f_s,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22472,7
dalabon-3sg_f_o-1,,dalabon,3sg_f_o,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22473,7
dalabon-3sg_f_p-1,,dalabon,3sg_f_p,-no,-no,,,evans-et-al-2004,,,,,22474,7
dalabon-3sg_n_a-1,,dalabon,3sg_n_a,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22475,7
dalabon-3sg_n_a-2,,dalabon,3sg_n_a,yibûŋyih,yibûŋyih,,,evans-et-al-2004,,,,,22476,7
dalabon-3sg_n_s-1,,dalabon,3sg_n_s,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22477,7
dalabon-3sg_n_o-1,,dalabon,3sg_n_o,yibûŋ,yibûŋ,,,evans-et-al-2004,,,,,22478,7
dalabon-3sg_n_p-1,,dalabon,3sg_n_p,-no,-no,,,evans-et-al-2004,,,,,22479,7
dalabon-3du_m_a-1,,dalabon,3du_m_a,bunu,bunu,,,evans-et-al-2004,,,,,22480,7
dalabon-3du_m_a-2,,dalabon,3du_m_a,bunuyih,bunuyih,,,evans-et-al-2004,,,,,22481,7
dalabon-3du_m_s-1,,dalabon,3du_m_s,bunu,bunu,,,evans-et-al-2004,,,,,22482,7
dalabon-3du_m_o-1,,dalabon,3du_m_o,bunu,bunu,,,evans-et-al-2004,,,,,22483,7
dalabon-3du_m_p-1,,dalabon,3du_m_p,-burrŋ,-burrŋ,,,evans-et-al-2004,,,,,22484,7
dalabon-3du_f_a-1,,dalabon,3du_f_a,bunu,bunu,,,evans-et-al-2004,,,,,22485,7
dalabon-3du_f_a-2,,dalabon,3du_f_a,bunuyih,bunuyih,,,evans-et-al-2004,,,,,22486,7
dalabon-3du_f_s-1,,dalabon,3du_f_s,bunu,bunu,,,evans-et-al-2004,,,,,22487,7
dalabon-3du_f_o-1,,dalabon,3du_f_o,bunu,bunu,,,evans-et-al-2004,,,,,22488,7
dalabon-3du_f_p-1,,dalabon,3du_f_p,-burrŋ,-burrŋ,,,evans-et-al-2004,,,,,22489,7
dalabon-3du_n_a-1,,dalabon,3du_n_a,bunu,bunu,,,evans-et-al-2004,,,,,22490,7
dalabon-3du_n_a-2,,dalabon,3du_n_a,bunuyih,bunuyih,,,evans-et-al-2004,,,,,22491,7
dalabon-3du_n_s-1,,dalabon,3du_n_s,bunu,bunu,,,evans-et-al-2004,,,,,22492,7
dalabon-3du_n_o-1,,dalabon,3du_n_o,bunu,bunu,,,evans-et-al-2004,,,,,22493,7
dalabon-3du_n_p-1,,dalabon,3du_n_p,-burrŋ,-burrŋ,,,evans-et-al-2004,,,,,22494,7
dalabon-3pl_m_a-1,,dalabon,3pl_m_a,bulu,bulu,,,evans-et-al-2004,,,,,22495,7
dalabon-3pl_m_a-2,,dalabon,3pl_m_a,buluyih,buluyih,,,evans-et-al-2004,,,,,22496,7
dalabon-3pl_m_s-1,,dalabon,3pl_m_s,bulu,bulu,,,evans-et-al-2004,,,,,22497,7
dalabon-3pl_m_o-1,,dalabon,3pl_m_o,bulu,bulu,,,evans-et-al-2004,,,,,22498,7
dalabon-3pl_m_p-1,,dalabon,3pl_m_p,-bulŋ,-bulŋ,,,evans-et-al-2004,,,,,22499,7
dalabon-3pl_f_a-1,,dalabon,3pl_f_a,bulu,bulu,,,evans-et-al-2004,,,,,22500,7
dalabon-3pl_f_a-2,,dalabon,3pl_f_a,buluyih,buluyih,,,evans-et-al-2004,,,,,22501,7
dalabon-3pl_f_s-1,,dalabon,3pl_f_s,bulu,bulu,,,evans-et-al-2004,,,,,22502,7
dalabon-3pl_f_o-1,,dalabon,3pl_f_o,bulu,bulu,,,evans-et-al-2004,,,,,22503,7
dalabon-3pl_f_p-1,,dalabon,3pl_f_p,-bulŋ,-bulŋ,,,evans-et-al-2004,,,,,22504,7
dalabon-3pl_n_a-1,,dalabon,3pl_n_a,bulu,bulu,,,evans-et-al-2004,,,,,22505,7
dalabon-3pl_n_a-2,,dalabon,3pl_n_a,buluyih,buluyih,,,evans-et-al-2004,,,,,22506,7
dalabon-3pl_n_s-1,,dalabon,3pl_n_s,bulu,bulu,,,evans-et-al-2004,,,,,22507,7
dalabon-3pl_n_o-1,,dalabon,3pl_n_o,bulu,bulu,,,evans-et-al-2004,,,,,22508,7
dalabon-3pl_n_p-1,,dalabon,3pl_n_p,-bulŋ,-bulŋ,,,evans-et-al-2004,,,,,22509,7
idi-1sg_a-1,,idi,1sg_a,ŋən,ŋən,,,evans-2013,,,,,22510,8
idi-1sg_s-1,,idi,1sg_s,ŋən,ŋən,,,evans-2013,,,,,22511,8
idi-1sg_o-1,,idi,1sg_o,bom,bom,,,evans-2013,,,,,22512,8
idi-1sg_p-1,,idi,1sg_p,bo,bo,,,evans-2013,,,,,22513,8
idi-1du_a-1,,idi,1du_a,bi,bi,,,evans-2013,,,,,22514,8
idi-1du_s-1,,idi,1du_s,bi,bi,,,evans-2013,,,,,22515,8
idi-1du_o-1,,idi,1du_o,bim,bim,,,evans-2013,,,,,22516,8
idi-1du_p-1,,idi,1du_p,ba,ba,,,evans-2013,,,,,22517,8
idi-1pl_a-1,,idi,1pl_a,bi,bi,,,evans-2013,,,,,22518,8
idi-1pl_s-1,,idi,1pl_s,bi,bi,,,evans-2013,,,,,22519,8
idi-1pl_o-1,,idi,1pl_o,bim,bim,,,evans-2013,,,,,22520,8
idi-1pl_p-1,,idi,1pl_p,ba,ba,,,evans-2013,,,,,22521,8
idi-12du_a-1,,idi,12du_a,ybi,ybi,,,evans-2013,,,,,22522,8
idi-12du_s-1,,idi,12du_s,ybi,ybi,,,evans-2013,,,,,22523,8
idi-12du_o-1,,idi,12du_o,ybim,ybim,,,evans-2013,,,,,22524,8
idi-12du_p-1,,idi,12du_p,yba,yba,,,evans-2013,,,,,22525,8
idi-12pl_a-1,,idi,12pl_a,ybi,ybi,,,evans-2013,,,,,22526,8
idi-12pl_s-1,,idi,12pl_s,ybi,ybi,,,evans-2013,,,,,22527,8
idi-12pl_o-1,,idi,12pl_o,ybim,ybim,,,evans-2013,,,,,22528,8
idi-12pl_p-1,,idi,12pl_p,yba,yba,,,evans-2013,,,,,22529,8
idi-2sg_a-1,,idi,2sg_a,be,be,,,evans-2013,,,,,22530,8
idi-2sg_s-1,,idi,2sg_s,be,be,,,evans-2013,,,,,22531,8
idi-2sg_o-1,,idi,2sg_o,babom,babom,,,evans-2013,,,,,22532,8
idi-2sg_p-1,,idi,2sg_p,bɪna,bɪna,,,evans-2013,,,,,22533,8
idi-2du_a-1,,idi,2du_a,be,be,,,evans-2013,,,,,22534,8
idi-2du_s-1,,idi,2du_s,be,be,,,evans-2013,,,,,22535,8
idi-2du_o-1,,idi,2du_o,bibim,bibim,,,evans-2013,,,,,22536,8
idi-2du_p-1,,idi,2du_p,bɪna,bɪna,,,evans-2013,,,,,22537,8
idi-2pl_a-1,,idi,2pl_a,be,be,,,evans-2013,,,,,22538,8
idi-2pl_s-1,,idi,2pl_s,be,be,,,evans-2013,,,,,22539,8
idi-2pl_o-1,,idi,2pl_o,bibim,bibim,,,evans-2013,,,,,22540,8
idi-2pl_p-1,,idi,2pl_p,bɪna,bɪna,,,evans-2013,,,,,22541,8
idi-3sg_m_a-1,,idi,3sg_m_a,bo,bo,,,evans-2013,,,,,22542,8
idi-3sg_m_s-1,,idi,3sg_m_s,bo,bo,,,evans-2013,,,,,22543,8
idi-3sg_m_o-1,,idi,3sg_m_o,obom,obom,,,evans-2013,,,,,22544,8
idi-3sg_m_p-1,,idi,3sg_m_p,obo,obo,,,evans-2013,,,,,22545,8
idi-3sg_f_a-1,,idi,3sg_f_a,bo,bo,,,evans-2013,,,,,22546,8
idi-3sg_f_s-1,,idi,3sg_f_s,bo,bo,,,evans-2013,,,,,22547,8
idi-3sg_f_o-1,,idi,3sg_f_o,obom,obom,,,evans-2013,,,,,22548,8
idi-3sg_f_p-1,,idi,3sg_f_p,obo,obo,,,evans-2013,,,,,22549,8
idi-3sg_n_a-1,,idi,3sg_n_a,bo,bo,,,evans-2013,,,,,22550,8
idi-3sg_n_s-1,,idi,3sg_n_s,bo,bo,,,evans-2013,,,,,22551,8
idi-3sg_n_o-1,,idi,3sg_n_o,obom,obom,,,evans-2013,,,,,22552,8
idi-3sg_n_p-1,,idi,3sg_n_p,obo,obo,,,evans-2013,,,,,22553,8
idi-3du_m_a-1,,idi,3du_m_a,bo,bo,,,evans-2013,,,,,22554,8
idi-3du_m_s-1,,idi,3du_m_s,bo,bo,,,evans-2013,,,,,22555,8
idi-3du_m_o-1,,idi,3du_m_o,ubim,ubim,,,evans-2013,,,,,22556,8
idi-3du_m_p-1,,idi,3du_m_p,oba,oba,,,evans-2013,,,,,22557,8
idi-3du_f_a-1,,idi,3du_f_a,bo,bo,,,evans-2013,,,,,22558,8
idi-3du_f_s-1,,idi,3du_f_s,bo,bo,,,evans-2013,,,,,22559,8
idi-3du_f_o-1,,idi,3du_f_o,ubim,ubim,,,evans-2013,,,,,22560,8
idi-3du_f_p-1,,idi,3du_f_p,oba,oba,,,evans-2013,,,,,22561,8
idi-3du_n_a-1,,idi,3du_n_a,bo,bo,,,evans-2013,,,,,22562,8
idi-3du_n_s-1,,idi,3du_n_s,bo,bo,,,evans-2013,,,,,22563,8
idi-3du_n_o-1,,idi,3du_n_o,ubim,ubim,,,evans-2013,,,,,22564,8
idi-3du_n_p-1,,idi,3du_n_p,oba,oba,,,evans-2013,,,,,22565,8
idi-3pl_m_a-1,,idi,3pl_m_a,bo,bo,,,evans-2013,,,,,22566,8
idi-3pl_m_s-1,,idi,3pl_m_s,bo,bo,,,evans-2013,,,,,22567,8
idi-3pl_m_o-1,,idi,3pl_m_o,ubim,ubim,,,evans-2013,,,,,22568,8
idi-3pl_m_p-1,,idi,3pl_m_p,oba,oba,,,evans-2013,,,,,22569,8
idi-3pl_f_a-1,,idi,3pl_f_a,bo,bo,,,evans-2013,,,,,22570,8
idi-3pl_f_s-1,,idi,3pl_f_s,bo,bo,,,evans-2013,,,,,22571,8
idi-3pl_f_o-1,,idi,3pl_f_o,ubim,ubim,,,evans-2013,,,,,22572,8
idi-3pl_f_p-1,,idi,3pl_f_p,oba,oba,,,evans-2013,,,,,22573,8
idi-3pl_n_a-1,,idi,3pl_n_a,bo,bo,,,evans-2013,,,,,22574,8
idi-3pl_n_s-1,,idi,3pl_n_s,bo,bo,,,evans-2013,,,,,22575,8
idi-3pl_n_o-1,,idi,3pl_n_o,ubim,ubim,,,evans-2013,,,,,22576,8
idi-3pl_n_p-1,,idi,3pl_n_p,oba,oba,,,evans-2013,,,,,22577,8
taeme-1sg_a-1,,taeme,1sg_a,ŋən,ŋən,,,philip-tama-2013,,,,,22578,9
taeme-1sg_s-1,,taeme,1sg_s,ŋən,ŋən,,,philip-tama-2013,,,,,22579,9
taeme-1sg_o-1,,taeme,1sg_o,ŋənem,ŋənem,,,philip-tama-2013,,,,,22580,9
taeme-1sg_p-1,,taeme,1sg_p,ŋəmo,ŋəmo,,,philip-tama-2013,,,,,22581,9
taeme-1du_a-1,,taeme,1du_a,ŋəmi,ŋəmi,,,philip-tama-2013,,,,,22582,9
taeme-1du_s-1,,taeme,1du_s,ŋəmi,ŋəmi,,,philip-tama-2013,,,,,22583,9
taeme-1du_o-1,,taeme,1du_o,ŋəmim,ŋəmim,,,philip-tama-2013,,,,,22584,9
taeme-1du_p-1,,taeme,1du_p,ŋəma,ŋəma,,,philip-tama-2013,,,,,22585,9
taeme-1pl_a-1,,taeme,1pl_a,ŋəmi,ŋəmi,,,philip-tama-2013,,,,,22586,9
taeme-1pl_s-1,,taeme,1pl_s,ŋəmi,ŋəmi,,,philip-tama-2013,,,,,22587,9
taeme-1pl_o-1,,taeme,1pl_o,ŋəmim,ŋəmim,,,philip-tama-2013,,,,,22588,9
taeme-1pl_p-1,,taeme,1pl_p,ŋəma,ŋəma,,,philip-tama-2013,,,,,22589,9
taeme-12du_a-1,,taeme,12du_a,yəbi,yəbi,,,philip-tama-2013,,,,,22590,9
taeme-12du_s-1,,taeme,12du_s,yəbi,yəbi,,,philip-tama-2013,,,,,22591,9
taeme-12du_o-1,,taeme,12du_o,yəbim,yəbim,,,philip-tama-2013,,,,,22592,9
taeme-12du_p-1,,taeme,12du_p,yəba,yəba,,,philip-tama-2013,,,,,22593,9
taeme-12pl_a-1,,taeme,12pl_a,yəbi,yəbi,,,philip-tama-2013,,,,,22594,9
taeme-12pl_s-1,,taeme,12pl_s,yəbi,yəbi,,,philip-tama-2013,,,,,22595,9
taeme-12pl_o-1,,taeme,12pl_o,yəbim,yəbim,,,philip-tama-2013,,,,,22596,9
taeme-12pl_p-1,,taeme,12pl_p,yəba,yəba,,,philip-tama-2013,,,,,22597,9
taeme-2sg_a-1,,taeme,2sg_a,bä,bä,,,philip-tama-2013,,,,,22598,9
taeme-2sg_s-1,,taeme,2sg_s,bä,bä,,,philip-tama-2013,,,,,22599,9
taeme-2sg_o-1,,taeme,2sg_o,babom,babom,,,philip-tama-2013,,,,,22600,9
taeme-2sg_p-1,,taeme,2sg_p,bəna,bəna,,,philip-tama-2013,,,,,22601,9
taeme-2du_a-1,,taeme,2du_a,bä,bä,,,philip-tama-2013,,,,,22602,9
taeme-2du_s-1,,taeme,2du_s,bä,bä,,,philip-tama-2013,,,,,22603,9
taeme-2du_o-1,,taeme,2du_o,bibim,bibim,,,philip-tama-2013,,,,,22604,9
taeme-2du_p-1,,taeme,2du_p,bəna,bəna,,,philip-tama-2013,,,,,22605,9
taeme-2pl_a-1,,taeme,2pl_a,bä,bä,,,philip-tama-2013,,,,,22606,9
taeme-2pl_s-1,,taeme,2pl_s,bä,bä,,,philip-tama-2013,,,,,22607,9
taeme-2pl_o-1,,taeme,2pl_o,bibim,bibim,,,philip-tama-2013,,,,,22608,9
taeme-2pl_p-1,,taeme,2pl_p,bəna,bəna,,,philip-tama-2013,,,,,22609,9
taeme-3sg_m_a-1,,taeme,3sg_m_a,bo,bo,,,philip-tama-2013,,,,,22610,9
taeme-3sg_m_s-1,,taeme,3sg_m_s,bo,bo,,,philip-tama-2013,,,,,22611,9
taeme-3sg_m_o-1,,taeme,3sg_m_o,obom,obom,,,philip-tama-2013,,,,,22612,9
taeme-3sg_m_o-2,,taeme,3sg_m_o,wobom,wobom,,,philip-tama-2013,,,,,22613,9
taeme-3sg_m_p-1,,taeme,3sg_m_p,obo,obo,,,philip-tama-2013,,,,,22614,9
taeme-3sg_m_p-2,,taeme,3sg_m_p,wobo,wobo,,,philip-tama-2013,,,,,22615,9
taeme-3sg_f_a-1,,taeme,3sg_f_a,bo,bo,,,philip-tama-2013,,,,,22616,9
taeme-3sg_f_s-1,,taeme,3sg_f_s,bo,bo,,,philip-tama-2013,,,,,22617,9
taeme-3sg_f_o-1,,taeme,3sg_f_o,obom,obom,,,philip-tama-2013,,,,,22618,9
taeme-3sg_f_o-2,,taeme,3sg_f_o,wobom,wobom,,,philip-tama-2013,,,,,22619,9
taeme-3sg_f_p-1,,taeme,3sg_f_p,obo,obo,,,philip-tama-2013,,,,,22620,9
taeme-3sg_f_p-2,,taeme,3sg_f_p,wobo,wobo,,,philip-tama-2013,,,,,22621,9
taeme-3sg_n_a-1,,taeme,3sg_n_a,bo,bo,,,philip-tama-2013,,,,,22622,9
taeme-3sg_n_s-1,,taeme,3sg_n_s,bo,bo,,,philip-tama-2013,,,,,22623,9
taeme-3sg_n_o-1,,taeme,3sg_n_o,obom,obom,,,philip-tama-2013,,,,,22624,9
taeme-3sg_n_o-2,,taeme,3sg_n_o,wobom,wobom,,,philip-tama-2013,,,,,22625,9
taeme-3sg_n_p-1,,taeme,3sg_n_p,obo,obo,,,philip-tama-2013,,,,,22626,9
taeme-3sg_n_p-2,,taeme,3sg_n_p,wobo,wobo,,,philip-tama-2013,,,,,22627,9
taeme-3du_m_a-1,,taeme,3du_m_a,bo,bo,,,philip-tama-2013,,,,,22628,9
taeme-3du_m_a-2,,taeme,3du_m_a,wəbi,wəbi,,,philip-tama-2013,,,,,22629,9
taeme-3du_m_s-1,,taeme,3du_m_s,bo,bo,,,philip-tama-2013,,,,,22630,9
taeme-3du_m_s-2,,taeme,3du_m_s,wəbi,wəbi,,,philip-tama-2013,,,,,22631,9
taeme-3du_m_o-1,,taeme,3du_m_o,wəbim,wəbim,,,philip-tama-2013,,,,,22632,9
taeme-3du_m_p-1,,taeme,3du_m_p,oba,oba,,,philip-tama-2013,,,,,22633,9
taeme-3du_m_p-2,,taeme,3du_m_p,woba,woba,,,philip-tama-2013,,,,,22634,9
taeme-3du_f_a-1,,taeme,3du_f_a,bo,bo,,,philip-tama-2013,,,,,22635,9
taeme-3du_f_a-2,,taeme,3du_f_a,wəbi,wəbi,,,philip-tama-2013,,,,,22636,9
taeme-3du_f_s-1,,taeme,3du_f_s,bo,bo,,,philip-tama-2013,,,,,22637,9
taeme-3du_f_s-2,,taeme,3du_f_s,wəbi,wəbi,,,philip-tama-2013,,,,,22638,9
taeme-3du_f_o-1,,taeme,3du_f_o,wəbim,wəbim,,,philip-tama-2013,,,,,22639,9
taeme-3du_f_p-1,,taeme,3du_f_p,oba,oba,,,philip-tama-2013,,,,,22640,9
taeme-3du_f_p-2,,taeme,3du_f_p,woba,woba,,,philip-tama-2013,,,,,22641,9
taeme-3du_n_a-1,,taeme,3du_n_a,bo,bo,,,philip-tama-2013,,,,,22642,9
taeme-3du_n_a-2,,taeme,3du_n_a,wəbi,wəbi,,,philip-tama-2013,,,,,22643,9
taeme-3du_n_s-1,,taeme,3du_n_s,bo,bo,,,philip-tama-2013,,,,,22644,9
taeme-3du_n_s-2,,taeme,3du_n_s,wəbi,wəbi,,,philip-tama-2013,,,,,22645,9
taeme-3du_n_o-1,,taeme,3du_n_o,wəbim,wəbim,,,philip-tama-2013,,,,,22646,9
taeme-3du_n_p-1,,taeme,3du_n_p,oba,oba,,,philip-tama-2013,,,,,22647,9
taeme-3du_n_p-2,,taeme,3du_n_p,woba,woba,,,philip-tama-2013,,,,,22648,9
taeme-3pl_m_a-1,,taeme,3pl_m_a,bo,bo,,,philip-tama-2013,,,,,22649,9
taeme-3pl_m_a-2,,taeme,3pl_m_a,wəbi,wəbi,,,philip-tama-2013,,,,,22650,9
taeme-3pl_m_s-1,,taeme,3pl_m_s,bo,bo,,,philip-tama-2013,,,,,22651,9
taeme-3pl_m_s-2,,taeme,3pl_m_s,wəbi,wəbi,,,philip-tama-2013,,,,,22652,9
taeme-3pl_m_o-1,,taeme,3pl_m_o,wəbim,wəbim,,,philip-tama-2013,,,,,22653,9
taeme-3pl_m_p-1,,taeme,3pl_m_p,oba,oba,,,philip-tama-2013,,,,,22654,9
taeme-3pl_m_p-2,,taeme,3pl_m_p,woba,woba,,,philip-tama-2013,,,,,22655,9
taeme-3pl_f_a-1,,taeme,3pl_f_a,bo,bo,,,philip-tama-2013,,,,,22656,9
taeme-3pl_f_a-2,,taeme,3pl_f_a,wəbi,wəbi,,,philip-tama-2013,,,,,22657,9
taeme-3pl_f_s-1,,taeme,3pl_f_s,bo,bo,,,philip-tama-2013,,,,,22658,9
taeme-3pl_f_s-2,,taeme,3pl_f_s,wəbi,wəbi,,,philip-tama-2013,,,,,22659,9
taeme-3pl_f_o-1,,taeme,3pl_f_o,wəbim,wəbim,,,philip-tama-2013,,,,,22660,9
taeme-3pl_f_p-1,,taeme,3pl_f_p,oba,oba,,,philip-tama-2013,,,,,22661,9
taeme-3pl_f_p-2,,taeme,3pl_f_p,woba,woba,,,philip-tama-2013,,,,,22662,9
taeme-3pl_n_a-1,,taeme,3pl_n_a,bo,bo,,,philip-tama-2013,,,,,22663,9
taeme-3pl_n_a-2,,taeme,3pl_n_a,wəbi,wəbi,,,philip-tama-2013,,,,,22664,9
taeme-3pl_n_s-1,,taeme,3pl_n_s,bo,bo,,,philip-tama-2013,,,,,22665,9
taeme-3pl_n_s-2,,taeme,3pl_n_s,wəbi,wəbi,,,philip-tama-2013,,,,,22666,9
taeme-3pl_n_o-1,,taeme,3pl_n_o,wəbim,wəbim,,,philip-tama-2013,,,,,22667,9
taeme-3pl_n_p-1,,taeme,3pl_n_p,oba,oba,,,philip-tama-2013,,,,,22668,9
taeme-3pl_n_p-2,,taeme,3pl_n_p,woba,woba,,,philip-tama-2013,,,,,22669,9
